NO OF CNTRS,Container Type,Port of Destination,Dispatch Qty,TRANSIT TIME AS PER  RFQ,SELECTION OF SH.LINE,Stuffing remarks,Act POL,Shipping line,Dev Cost,Country,Sector
1,40HC,Santos,"22,975.20",43,L2,STUFFED,NHAVASHEVA,MSC,57,Brazil,SOUTH AMERICA
1,40HC,Santos,"22,961.20",43,L2,STUFFED,NHAVASHEVA,MSC,57,Brazil,SOUTH AMERICA
1,40HC,Santos,"22,974.40",43,L2,STUFFED,NHAVASHEVA,MSC,57,Brazil,SOUTH AMERICA
1,40HC,Santos,"22,978.40",43,L2,STUFFED,NHAVASHEVA,MSC,57,Brazil,SOUTH AMERICA
1,40HC,Santos,"22,965.30",43,L2,STUFFED,NHAVASHEVA,MSC,57,Brazil,SOUTH AMERICA
1,40HC,Buenos Aires,"17,312.13",43,L2,STUFFED,ADANI,MSC,144.238806,Brazil,SOUTH AMERICA
1,40HC,Mersin,"21,999.90",24,L3,STUFFED,ADANI,HAPAG,24.53731343,Turkey,EUROPE
1,40HC,Norfolk,"17,423.56",31,L2,STUFFED,ADANI,MAERSK,132.761194,USA,NORTH AMERICA
1,40HC,La Spezia,"17,036.62",24,L3,STUFFED,ADANI,CMA,29.88059701,ITALY,EUROPE
1,40HC,Norfolk,"17,141.64",31,L2,STUFFED,ADANI,MAERSK,132.761194,USA,NORTH AMERICA
1,40HC,Aarhus,"20,738.94",34,L2,STUFFED,ADANI,HAPAG,196.5373134,DENMARK,EUROPE
1,40HC,Montreal,"16,760.28",34,L2,STUFFED,ADANI,MSC,142.238806,CANADA,CANADA
,40HC,Montreal,"2,384.86",34,L2,STUFFED,ADANI,MSC,142.238806,CANADA,CANADA
1,40HC,Montreal,"17,489.29",34,L2,STUFFED,ADANI,MSC,142.238806,CANADA,CANADA
,40HC,Montreal,"2,446.50",34,L2,STUFFED,ADANI,MSC,142.238806,CANADA,CANADA
1,40HC,Montreal,"17,478.57",34,L2,STUFFED,ADANI,MSC,142.238806,CANADA,CANADA
,40HC,Montreal,"2,474.16",34,L2,STUFFED,ADANI,MSC,142.238806,CANADA,CANADA
1,40HC,Montreal,"17,491.51",34,L2,STUFFED,ADANI,MSC,142.238806,CANADA,CANADA
,40HC,Montreal,"2,461.71",34,L2,STUFFED,ADANI,MSC,142.238806,CANADA,CANADA
1,40HC,Montreal,"17,496.39",34,L2,STUFFED,ADANI,MSC,142.238806,CANADA,CANADA
,40HC,Montreal,"2,466.27",34,L2,STUFFED,ADANI,MSC,142.238806,CANADA,CANADA
1,40HC,Norfolk,"17,381.35",31,L2,STUFFED,ADANI,MAERSK,132.761194,USA,NORTH AMERICA
1,40HC,Montreal,"19,950.50",34,L2,STUFFED,ADANI,MSC,142.238806,CANADA,CANADA
1,40HC,Montreal,"18,194.05",34,L2,STUFFED,ADANI,MSC,142.238806,CANADA,CANADA
1,40HC,Montreal,"18,205.15",34,L2,STUFFED,ADANI,MSC,142.238806,CANADA,CANADA
1,40HC,Charleston,"16,904.20",38,L2,STUFFED,ADANI,MAERSK,132.761194,USA,NORTH AMERICA
1,40HC,Charleston,"16,995.08",38,L2,STUFFED,ADANI,MAERSK,132.761194,USA,NORTH AMERICA
1,40HC,Charleston,"17,096.99",38,L2,STUFFED,ADANI,MAERSK,132.761194,USA,NORTH AMERICA
1,40HC,Montreal,"19,847.33",34,L2,STUFFED,ADANI,MSC,142.238806,CANADA,CANADA
1,40HC,Charleston,"17,534.14",38,L2,STUFFED,ADANI,MAERSK,132.761194,USA,NORTH AMERICA
1,40HC,Charleston,"16,885.32",38,L2,STUFFED,ADANI,MAERSK,132.761194,USA,NORTH AMERICA
1,40HC,Norfolk,"16,999.71",31,L2,STUFFED,ADANI,MAERSK,132.761194,USA,NORTH AMERICA
1,40HC,Santos,,45,L2,NOT STUFFED,ADANI,MSC,44.23880597,Brazil,SOUTH AMERICA
1,40HC,Montreal,,34,L2,NOT STUFFED,ADANI,MSC,142.238806,CANADA,CANADA
1,40HC,Montreal,,34,L2,NOT STUFFED,ADANI,MSC,142.238806,CANADA,CANADA
1,40HC,Montreal,,34,L2,NOT STUFFED,ADANI,MSC,142.238806,CANADA,CANADA
1,40HC,Norfolk,,31,L2,NOT STUFFED,ADANI,MAERSK,132.761194,USA,NORTH AMERICA
1,40HC,Norfolk,,31,L2,NOT STUFFED,ADANI,MAERSK,132.761194,USA,NORTH AMERICA
1,40HC,Norfolk,,31,L2,NOT STUFFED,ADANI,MAERSK,132.761194,USA,NORTH AMERICA
1,40HC,Aarhus,,32,L3,NOT STUFFED,ADANI,MSC,0.23880597,DENMARK,EUROPE
1,40HC,Santos,"22,812.59",45,L2,STUFFED,ADANI,MSC,44.24,Brazil,SOUTH AMERICA
1,40HC,Santos,"22,806.05",45,L2,STUFFED,ADANI,MSC,44.24,Brazil,SOUTH AMERICA
1,40HC,Santos,"22,816.27",45,L2,STUFFED,ADANI,MSC,44.24,Brazil,SOUTH AMERICA
1,40HC,Santos,"22,906.66",45,L2,STUFFED,ADANI,MSC,44.24,Brazil,SOUTH AMERICA
1,40HC,Santos,"22,946.30",45,L2,STUFFED,ADANI,MSC,44.24,Brazil,SOUTH AMERICA
1,40HC,Gemlik,"22,994.79",23,L2,STUFFED,NHAVASHEVA OTHERS,MAERSK,519.76,Turkey,EUROPE
1,40HC,Gemlik,"22,310.55",35,L3,STUFFED,ADANI,HAPAG,5.42,Turkey,EUROPE
1,40HC,Gemlik,"22,300.94",35,L3,STUFFED,ADANI,HAPAG,5.42,Turkey,EUROPE
1,40HC,Gemlik,"21,993.18",35,L3,STUFFED,ADANI,HAPAG,5.42,Turkey,EUROPE
1,40HC,Santos,"22,853.08",45,L2,STUFFED,ADANI,MSC,44.24,Brazil,SOUTH AMERICA
1,40HC,Santos,"22,996.81",45,L2,STUFFED,ADANI,MSC,44.24,Brazil,SOUTH AMERICA
1,40HC,Santos,"22,840.07",45,L2,STUFFED,ADANI,MSC,44.24,Brazil,SOUTH AMERICA
1,40HC,Santos,"22,990.50",45,L2,STUFFED,ADANI,MSC,44.24,Brazil,SOUTH AMERICA
1,40HC,Navegantes,"11,190.19",,L3,STUFFED,ADANI,HAPAG,533.3,Brazil,SOUTH AMERICA
0,40HC,Navegantes,"11,416.36",,L3,STUFFED,ADANI,HAPAG,533.3,Brazil,SOUTH AMERICA
1,40HC,Gemlik,"22,819.93",35,L3,STUFFED,ADANI,HAPAG,5.42,Turkey,EUROPE
1,40HC,Ambarli,"22,718.31",18,L5,STUFFED,NHAVASHEVA OTHERS,MAERSK,507.15,Turkey,EUROPE
1,40HC,Ambarli,"22,710.19",18,L5,STUFFED,NHAVASHEVA OTHERS,MAERSK,507.15,Turkey,EUROPE
1,40HC,Gemlik,"22,710.69",25,L5,STUFFED,NHAVASHEVA OTHERS,MAERSK,329.76,Turkey,EUROPE
1,40HC,Gemlik,"22,708.32",25,L5,STUFFED,NHAVASHEVA OTHERS,MAERSK,329.76,Turkey,EUROPE
1,40HC,Gemlik,"22,708.72",25,L5,STUFFED,NHAVASHEVA OTHERS,MAERSK,329.76,Turkey,EUROPE
1,40HC,Sokhna,"22,986.03",47,L2,STUFFED,ADANI,MAERSK,78.76,EGYPT,EUROPE
1,40HC,Sokhna,"22,839.73",47,L2,STUFFED,ADANI,MAERSK,78.76,EGYPT,EUROPE
1,40HC,Buena Ventura,"22,722.41",55,L2,STUFFED,ADANI,MAERSK,26.76,COLOMBIA,SOUTH AMERICA
1,40HC,Alexandria,"22,640.11",20,L2,STUFFED,NHAVASHEVA OTHERS,MAERSK,73.15,EGYPT,EUROPE
1,40HC,Alexandria,"22,644.94",20,L2,STUFFED,NHAVASHEVA OTHERS,MAERSK,73.15,EGYPT,EUROPE
1,40HC,Buena Ventura,"22,745.74",55,L2,STUFFED,ADANI,MAERSK,26.76,COLOMBIA,SOUTH AMERICA
1,40HC,Buena Ventura,"22,745.64",55,L2,STUFFED,ADANI,MAERSK,26.76,COLOMBIA,SOUTH AMERICA
1,40HC,Santos,"22,562.43",43,L2,STUFFED,NHAVASHEVA OTHERS,MSC,48.85,Brazil,SOUTH AMERICA
1,40HC,Santos,"21,958.87",43,L2,STUFFED,NHAVASHEVA OTHERS,MSC,48.85,Brazil,SOUTH AMERICA
1,40HC,Bejaia,"22,822.29",41,L3,STUFFED,ADANI,MAERSK,260.88,ALGERIA,EUROPE
1,40HC,Sokhna,"22,998.39",47,L2,STUFFED,ADANI,MAERSK,78.76,EGYPT,EUROPE
1,40HC,Sokhna,22971.93,47,L2,STUFFED,ADANI,MAERSK,78.76,EGYPT,EUROPE
1,40HC,Buena Ventura,"22,734.01",55,L2,STUFFED,ADANI,MAERSK,26.76,COLOMBIA,SOUTH AMERICA
1,40HC,Bremerhaven,"22,968.89",,L3,STUFFED,NHAVASHEVA OTHERS,HAPAG,396.54,GERMANY,EUROPE
1,40HC,Koper,"21,549.29",20,L2,STUFFED,NHAVASHEVA OTHERS,HAPAG,20.54,SLOVENIA,EUROPE
1,40HC,Koper,"21,531.92",20,L2,STUFFED,NHAVASHEVA OTHERS,HAPAG,20.54,SLOVENIA,EUROPE
1,40HC,Koper,"21,527.28",20,L2,STUFFED,NHAVASHEVA OTHERS,HAPAG,20.54,SLOVENIA,EUROPE
1,40HC,Koper,"21,545.09",20,L2,STUFFED,NHAVASHEVA OTHERS,HAPAG,20.54,SLOVENIA,EUROPE
1,40HC,Koper,"21,557.10",20,L2,STUFFED,NHAVASHEVA OTHERS,HAPAG,20.54,SLOVENIA,EUROPE
1,40HC,Charleston,"21,261.35",25,L3,STUFFED,NHAVASHEVA OTHERS,MAERSK,128.15,USA,NORTH AMERICA
1,40HC,Charleston,"21,274.32",25,L3,STUFFED,NHAVASHEVA OTHERS,MAERSK,128.15,USA,NORTH AMERICA
1,40HC,Charleston,"21,249.65",25,L3,STUFFED,NHAVASHEVA OTHERS,MAERSK,128.15,USA,NORTH AMERICA
1,40HC,Charleston,"21,260.36",25,L3,STUFFED,NHAVASHEVA OTHERS,MAERSK,128.15,USA,NORTH AMERICA
1,40HC,Charleston,"21,137.16",25,L3,STUFFED,NHAVASHEVA OTHERS,MAERSK,128.15,USA,NORTH AMERICA
1,40HC,Charleston,"22,503.27",25,L3,STUFFED,NHAVASHEVA OTHERS,MAERSK,128.15,USA,NORTH AMERICA
1,40HC,Charleston,"22,527.75",25,L3,STUFFED,NHAVASHEVA OTHERS,MAERSK,128.15,USA,NORTH AMERICA
1,40HC,Rotterdam,"23,272.68",25,L3,STUFFED,NHAVASHEVA OTHERS,HAPAG,37.54,NETHERLAND,EUROPE
1,40HC,Bremerhaven,"13,119.52",27,L2,STUFFED,NHAVASHEVA OTHERS,MAERSK,30.15,GERMANY,EUROPE
0,40HC,Bremerhaven,"10,623.40",27,L2,STUFFED,NHAVASHEVA OTHERS,MAERSK,30.15,GERMANY,EUROPE
1,40HC,Charleston,"22,506.09",25,L3,STUFFED,NHAVASHEVA OTHERS,MAERSK,128.15,USA,NORTH AMERICA
1,40HC,Charleston,"22,549.98",25,L3,STUFFED,NHAVASHEVA OTHERS,MAERSK,128.15,USA,NORTH AMERICA
1,40HC,Charleston,"22,530.35",25,L3,STUFFED,NHAVASHEVA OTHERS,MAERSK,128.15,USA,NORTH AMERICA
1,40HC,Charleston,"22,524.31",25,L3,STUFFED,NHAVASHEVA OTHERS,MAERSK,128.15,USA,NORTH AMERICA
